origId, sciName, taxon, year, category, code
2927,Porphyrio porphyrio,bird,2008,Least Concern,LC
2927,Porphyrio porphyrio,bird,2004,Least Concern,LC
2927,Porphyrio porphyrio,bird,2000,Lower Risk/least concern,LR/lc
2927,Porphyrio porphyrio,bird,1994,Lower Risk/least concern,LR/lc
2927,Porphyrio porphyrio,bird,1988,Lower Risk/least concern,LR/lc
2937,Gallinula chloropus,bird,2016,Least Concern,LC
2937,Gallinula chloropus,bird,2015,Least Concern,LC
2937,Gallinula chloropus,bird,2014,Least Concern,LC
2944,Fulica atra,bird,2019,Least Concern,LC
2944,Fulica atra,bird,2016,Least Concern,LC
2944,Fulica atra,bird,2012,Least Concern,LC
2944,Fulica atra,bird,2009,Least Concern,LC
2944,Fulica atra,bird,2008,Least Concern,LC
2944,Fulica atra,bird,2004,Least Concern,LC
2944,Fulica atra,bird,2000,Lower Risk/least concern,LR/lc
2944,Fulica atra,bird,1994,Lower Risk/least concern,LR/lc
2944,Fulica atra,bird,1988,Lower Risk/least concern,LR/lc
2961,Pterocles exustus,bird,2018,Least Concern,LC
2961,Pterocles exustus,bird,2017,Least Concern,LC
2961,Pterocles exustus,bird,2016,Least Concern,LC
2961,Pterocles exustus,bird,2012,Least Concern,LC
2961,Pterocles exustus,bird,2009,Least Concern,LC
2961,Pterocles exustus,bird,2008,Least Concern,LC
2961,Pterocles exustus,bird,2004,Least Concern,LC
2961,Pterocles exustus,bird,2000,Lower Risk/least concern,LR/lc
2961,Pterocles exustus,bird,1994,Lower Risk/least concern,LR/lc
2961,Pterocles exustus,bird,1988,Lower Risk/least concern,LR/lc
2970,Pterocles indicus,bird,2016,Least Concern,LC
2970,Pterocles indicus,bird,2012,Least Concern,LC
2970,Pterocles indicus,bird,2009,Least Concern,LC
2970,Pterocles indicus,bird,2008,Least Concern,LC
2970,Pterocles indicus,bird,2004,Least Concern,LC
2970,Pterocles indicus,bird,2000,Lower Risk/least concern,LR/lc
2970,Pterocles indicus,bird,1994,Lower Risk/least concern,LR/lc
2970,Pterocles indicus,bird,1988,Lower Risk/least concern,LR/lc
2978,Scolopax rusticola,bird,2016,Least Concern,LC
2978,Scolopax rusticola,bird,2014,Least Concern,LC
2978,Scolopax rusticola,bird,2012,Least Concern,LC
2978,Scolopax rusticola,bird,2009,Least Concern,LC
2978,Scolopax rusticola,bird,2008,Least Concern,LC
2978,Scolopax rusticola,bird,2004,Least Concern,LC
2978,Scolopax rusticola,bird,2000,Lower Risk/least concern,LR/lc
2978,Scolopax rusticola,bird,1994,Lower Risk/least concern,LR/lc
2978,Scolopax rusticola,bird,1988,Lower Risk/least concern,LR/lc
2986,Gallinago nemoricola,bird,2016,Vulnerable,VU
2986,Gallinago nemoricola,bird,2012,Vulnerable,VU
2986,Gallinago nemoricola,bird,2008,Vulnerable,VU
2986,Gallinago nemoricola,bird,2007,Vulnerable,VU
2986,Gallinago nemoricola,bird,2004,Vulnerable,VU
2986,Gallinago nemoricola,bird,2000,Vulnerable,VU
2986,Gallinago nemoricola,bird,1996,Vulnerable,VU
2986,Gallinago nemoricola,bird,1994,Vulnerable,VU
2986,Gallinago nemoricola,bird,1988,Threatened,T
2987,Gallinago stenura,bird,2016,Least Concern,LC
2987,Gallinago stenura,bird,2015,Least Concern,LC
2987,Gallinago stenura,bird,2012,Least Concern,LC
2987,Gallinago stenura,bird,2009,Least Concern,LC
2987,Gallinago stenura,bird,2008,Least Concern,LC
2987,Gallinago stenura,bird,2004,Least Concern,LC
2987,Gallinago stenura,bird,2000,Lower Risk/least concern,LR/lc
2987,Gallinago stenura,bird,1994,Lower Risk/least concern,LR/lc
2987,Gallinago stenura,bird,1988,Lower Risk/least concern,LR/lc
2988,Gallinago megala,bird,2016,Least Concern,LC
2988,Gallinago megala,bird,2012,Least Concern,LC
2988,Gallinago megala,bird,2009,Least Concern,LC
2988,Gallinago megala,bird,2008,Least Concern,LC
2988,Gallinago megala,bird,2004,Least Concern,LC
2988,Gallinago megala,bird,2000,Lower Risk/least concern,LR/lc
2988,Gallinago megala,bird,1994,Lower Risk/least concern,LR/lc
2988,Gallinago megala,bird,1988,Lower Risk/least concern,LR/lc
3000,Lymnocryptes minimus,bird,2016,Least Concern,LC
3000,Lymnocryptes minimus,bird,2012,Least Concern,LC
3000,Lymnocryptes minimus,bird,2009,Least Concern,LC
3000,Lymnocryptes minimus,bird,2008,Least Concern,LC
3000,Lymnocryptes minimus,bird,2004,Least Concern,LC
3000,Lymnocryptes minimus,bird,2000,Lower Risk/least concern,LR/lc
3000,Lymnocryptes minimus,bird,1994,Lower Risk/least concern,LR/lc
3000,Lymnocryptes minimus,bird,1988,Lower Risk/least concern,LR/lc
3003,Limosa limosa,bird,2017,Near Threatened,NT
3003,Limosa limosa,bird,2016,Near Threatened,NT
3003,Limosa limosa,bird,2012,Near Threatened,NT
3003,Limosa limosa,bird,2008,Near Threatened,NT
3003,Limosa limosa,bird,2006,Near Threatened,NT
3003,Limosa limosa,bird,2004,Least Concern,LC
3003,Limosa limosa,bird,2000,Lower Risk/least concern,LR/lc
3003,Limosa limosa,bird,1994,Lower Risk/least concern,LR/lc
3003,Limosa limosa,bird,1988,Lower Risk/least concern,LR/lc
3005,Limosa lapponica,bird,2016,Near Threatened,NT
3005,Limosa lapponica,bird,2015,Near Threatened,NT
3005,Limosa lapponica,bird,2012,Least Concern,LC
3005,Limosa lapponica,bird,2009,Least Concern,LC
3005,Limosa lapponica,bird,2008,Least Concern,LC
3005,Limosa lapponica,bird,2004,Least Concern,LC
3005,Limosa lapponica,bird,2000,Lower Risk/least concern,LR/lc
3005,Limosa lapponica,bird,1994,Lower Risk/least concern,LR/lc
3005,Limosa lapponica,bird,1988,Lower Risk/least concern,LR/lc
3009,Numenius phaeopus,bird,2016,Least Concern,LC
3009,Numenius phaeopus,bird,2012,Least Concern,LC
3009,Numenius phaeopus,bird,2009,Least Concern,LC
3009,Numenius phaeopus,bird,2008,Least Concern,LC
3009,Numenius phaeopus,bird,2004,Least Concern,LC
3009,Numenius phaeopus,bird,2000,Lower Risk/least concern,LR/lc
3009,Numenius phaeopus,bird,1994,Lower Risk/least concern,LR/lc
3009,Numenius phaeopus,bird,1988,Lower Risk/least concern,LR/lc
3012,Numenius arquata,bird,2017,Near Threatened,NT
3012,Numenius arquata,bird,2016,Near Threatened,NT
3012,Numenius arquata,bird,2015,Near Threatened,NT
3012,Numenius arquata,bird,2012,Near Threatened,NT
3012,Numenius arquata,bird,2008,Near Threatened,NT
3012,Numenius arquata,bird,2004,Least Concern,LC
3012,Numenius arquata,bird,2000,Lower Risk/least concern,LR/lc
3012,Numenius arquata,bird,1994,Lower Risk/least concern,LR/lc
3012,Numenius arquata,bird,1988,Lower Risk/least concern,LR/lc
3016,Tringa erythropus,bird,2016,Least Concern,LC
3016,Tringa erythropus,bird,2015,Least Concern,LC
3016,Tringa erythropus,bird,2012,Least Concern,LC
3016,Tringa erythropus,bird,2009,Least Concern,LC
3016,Tringa erythropus,bird,2008,Least Concern,LC
3016,Tringa erythropus,bird,2004,Least Concern,LC
3016,Tringa erythropus,bird,2000,Lower Risk/least concern,LR/lc
3016,Tringa erythropus,bird,1994,Lower Risk/least concern,LR/lc
3016,Tringa erythropus,bird,1988,Lower Risk/least concern,LR/lc
3018,Tringa stagnatilis,bird,2016,Least Concern,LC
3018,Tringa stagnatilis,bird,2012,Least Concern,LC
3018,Tringa stagnatilis,bird,2009,Least Concern,LC
3018,Tringa stagnatilis,bird,2008,Least Concern,LC
3018,Tringa stagnatilis,bird,2004,Least Concern,LC
3018,Tringa stagnatilis,bird,2000,Lower Risk/least concern,LR/lc
3018,Tringa stagnatilis,bird,1994,Lower Risk/least concern,LR/lc
3018,Tringa stagnatilis,bird,1988,Lower Risk/least concern,LR/lc
3019,Tringa nebularia,bird,2016,Least Concern,LC
3019,Tringa nebularia,bird,2015,Least Concern,LC
3019,Tringa nebularia,bird,2012,Least Concern,LC
3019,Tringa nebularia,bird,2009,Least Concern,LC
3019,Tringa nebularia,bird,2008,Least Concern,LC
3019,Tringa nebularia,bird,2004,Least Concern,LC
3019,Tringa nebularia,bird,2000,Lower Risk/least concern,LR/lc
3019,Tringa nebularia,bird,1994,Lower Risk/least concern,LR/lc
3019,Tringa nebularia,bird,1988,Lower Risk/least concern,LR/lc
3024,Tringa ochropus,bird,2016,Least Concern,LC
3024,Tringa ochropus,bird,2012,Least Concern,LC
3024,Tringa ochropus,bird,2009,Least Concern,LC
3024,Tringa ochropus,bird,2008,Least Concern,LC
3024,Tringa ochropus,bird,2004,Least Concern,LC
3024,Tringa ochropus,bird,2000,Lower Risk/least concern,LR/lc
3024,Tringa ochropus,bird,1994,Lower Risk/least concern,LR/lc
3024,Tringa ochropus,bird,1988,Lower Risk/least concern,LR/lc
3025,Tringa glareola,bird,2016,Least Concern,LC
3025,Tringa glareola,bird,2012,Least Concern,LC
3025,Tringa glareola,bird,2009,Least Concern,LC
3025,Tringa glareola,bird,2008,Least Concern,LC
3025,Tringa glareola,bird,2004,Least Concern,LC
3025,Tringa glareola,bird,2000,Lower Risk/least concern,LR/lc
3025,Tringa glareola,bird,1994,Lower Risk/least concern,LR/lc
3025,Tringa glareola,bird,1988,Lower Risk/least concern,LR/lc
3026,Xenus cinereus,bird,2016,Least Concern,LC
3026,Xenus cinereus,bird,2012,Least Concern,LC
3026,Xenus cinereus,bird,2009,Least Concern,LC
3026,Xenus cinereus,bird,2008,Least Concern,LC
3026,Xenus cinereus,bird,2004,Least Concern,LC
3026,Xenus cinereus,bird,2000,Lower Risk/least concern,LR/lc
3026,Xenus cinereus,bird,1994,Lower Risk/least concern,LR/lc
3026,Xenus cinereus,bird,1988,Lower Risk/least concern,LR/lc
3027,Actitis hypoleucos,bird,2016,Least Concern,LC
3027,Actitis hypoleucos,bird,2012,Least Concern,LC
3027,Actitis hypoleucos,bird,2009,Least Concern,LC
3027,Actitis hypoleucos,bird,2008,Least Concern,LC
3027,Actitis hypoleucos,bird,2004,Least Concern,LC
3027,Actitis hypoleucos,bird,2000,Lower Risk/least concern,LR/lc
3027,Actitis hypoleucos,bird,1994,Lower Risk/least concern,LR/lc
3027,Actitis hypoleucos,bird,1988,Lower Risk/least concern,LR/lc
3034,Arenaria interpres,bird,2019,Least Concern,LC
3034,Arenaria interpres,bird,2016,Least Concern,LC
3034,Arenaria interpres,bird,2012,Least Concern,LC
3034,Arenaria interpres,bird,2009,Least Concern,LC
3034,Arenaria interpres,bird,2008,Least Concern,LC
3034,Arenaria interpres,bird,2004,Least Concern,LC
3034,Arenaria interpres,bird,2000,Lower Risk/least concern,LR/lc
3034,Arenaria interpres,bird,1994,Lower Risk/least concern,LR/lc
3034,Arenaria interpres,bird,1988,Lower Risk/least concern,LR/lc
3041,Calidris canutus,bird,2018,Near Threatened,NT
3041,Calidris canutus,bird,2016,Near Threatened,NT
3041,Calidris canutus,bird,2015,Near Threatened,NT
3041,Calidris canutus,bird,2012,Least Concern,LC
3041,Calidris canutus,bird,2009,Least Concern,LC
3041,Calidris canutus,bird,2008,Least Concern,LC
3041,Calidris canutus,bird,2004,Least Concern,LC
3041,Calidris canutus,bird,2000,Lower Risk/least concern,LR/lc
3041,Calidris canutus,bird,1994,Lower Risk/least concern,LR/lc
3041,Calidris canutus,bird,1988,Lower Risk/least concern,LR/lc
3042,Calidris alba,bird,2016,Least Concern,LC
3042,Calidris alba,bird,2012,Least Concern,LC
3042,Calidris alba,bird,2009,Least Concern,LC
3042,Calidris alba,bird,2008,Least Concern,LC
3042,Calidris alba,bird,2004,Least Concern,LC
3042,Calidris alba,bird,2000,Lower Risk/least concern,LR/lc
3042,Calidris alba,bird,1994,Lower Risk/least concern,LR/lc
3042,Calidris alba,bird,1988,Lower Risk/least concern,LR/lc
3045,Calidris minuta,bird,2019,Least Concern,LC
3045,Calidris minuta,bird,2016,Least Concern,LC
3045,Calidris minuta,bird,2012,Least Concern,LC
3045,Calidris minuta,bird,2009,Least Concern,LC
3045,Calidris minuta,bird,2008,Least Concern,LC
3045,Calidris minuta,bird,2004,Least Concern,LC
3045,Calidris minuta,bird,2000,Lower Risk/least concern,LR/lc
3045,Calidris minuta,bird,1994,Lower Risk/least concern,LR/lc
3045,Calidris minuta,bird,1988,Lower Risk/least concern,LR/lc
3047,Calidris temminckii,bird,2019,Least Concern,LC
3047,Calidris temminckii,bird,2016,Least Concern,LC
3047,Calidris temminckii,bird,2012,Least Concern,LC
3047,Calidris temminckii,bird,2009,Least Concern,LC
3047,Calidris temminckii,bird,2008,Least Concern,LC
3047,Calidris temminckii,bird,2004,Least Concern,LC
3047,Calidris temminckii,bird,2000,Lower Risk/least concern,LR/lc
3047,Calidris temminckii,bird,1994,Lower Risk/least concern,LR/lc
3047,Calidris temminckii,bird,1988,Lower Risk/least concern,LR/lc
3056,Calidris alpina,bird,2017,Least Concern,LC
3056,Calidris alpina,bird,2016,Least Concern,LC
3056,Calidris alpina,bird,2012,Least Concern,LC
3056,Calidris alpina,bird,2009,Least Concern,LC
3056,Calidris alpina,bird,2008,Least Concern,LC
3056,Calidris alpina,bird,2004,Least Concern,LC
3056,Calidris alpina,bird,2000,Lower Risk/least concern,LR/lc
3056,Calidris alpina,bird,1994,Lower Risk/least concern,LR/lc
3056,Calidris alpina,bird,1988,Lower Risk/least concern,LR/lc
3057,Calidris ferruginea,bird,2017,Near Threatened,NT
3057,Calidris ferruginea,bird,2016,Near Threatened,NT
3057,Calidris ferruginea,bird,2015,Near Threatened,NT
3057,Calidris ferruginea,bird,2012,Least Concern,LC
3057,Calidris ferruginea,bird,2009,Least Concern,LC
3057,Calidris ferruginea,bird,2008,Least Concern,LC
3057,Calidris ferruginea,bird,2004,Least Concern,LC
3057,Calidris ferruginea,bird,2000,Lower Risk/least concern,LR/lc
3057,Calidris ferruginea,bird,1994,Lower Risk/least concern,LR/lc
3057,Calidris ferruginea,bird,1988,Lower Risk/least concern,LR/lc
3060,Eurynorhynchus pygmeus,bird,NA,NA,NA
3062,Philomachus pugnax,bird,NA,NA,NA
3072,Hydrophasianus chirurgus,bird,2016,Least Concern,LC
3072,Hydrophasianus chirurgus,bird,2012,Least Concern,LC
3072,Hydrophasianus chirurgus,bird,2009,Least Concern,LC
3072,Hydrophasianus chirurgus,bird,2008,Least Concern,LC
3072,Hydrophasianus chirurgus,bird,2004,Least Concern,LC
3072,Hydrophasianus chirurgus,bird,2000,Lower Risk/least concern,LR/lc
3072,Hydrophasianus chirurgus,bird,1994,Lower Risk/least concern,LR/lc
3072,Hydrophasianus chirurgus,bird,1988,Lower Risk/least concern,LR/lc
3073,Metopidius indicus,bird,2016,Least Concern,LC
3073,Metopidius indicus,bird,2012,Least Concern,LC
3073,Metopidius indicus,bird,2009,Least Concern,LC
3073,Metopidius indicus,bird,2008,Least Concern,LC
3073,Metopidius indicus,bird,2004,Least Concern,LC
3073,Metopidius indicus,bird,2000,Lower Risk/least concern,LR/lc
3073,Metopidius indicus,bird,1994,Lower Risk/least concern,LR/lc
3073,Metopidius indicus,bird,1988,Lower Risk/least concern,LR/lc
3079,Burhinus oedicnemus,bird,2018,Least Concern,LC
3079,Burhinus oedicnemus,bird,2016,Least Concern,LC
3079,Burhinus oedicnemus,bird,2014,Least Concern,LC
3086,Esacus recurvirostris,bird,2017,Near Threatened,NT
3086,Esacus recurvirostris,bird,2016,Near Threatened,NT
3086,Esacus recurvirostris,bird,2013,Near Threatened,NT
3086,Esacus recurvirostris,bird,2012,Least Concern,LC
3086,Esacus recurvirostris,bird,2009,Least Concern,LC
3086,Esacus recurvirostris,bird,2008,Least Concern,LC
3086,Esacus recurvirostris,bird,2004,Least Concern,LC
3086,Esacus recurvirostris,bird,2000,Lower Risk/least concern,LR/lc
3086,Esacus recurvirostris,bird,1994,Lower Risk/least concern,LR/lc
3086,Esacus recurvirostris,bird,1988,Lower Risk/least concern,LR/lc
3101,Himantopus himantopus,bird,2016,Least Concern,LC
3101,Himantopus himantopus,bird,2014,Least Concern,LC
3112,Pluvialis fulva,bird,2016,Least Concern,LC
3112,Pluvialis fulva,bird,2012,Least Concern,LC
3112,Pluvialis fulva,bird,2009,Least Concern,LC
3112,Pluvialis fulva,bird,2008,Least Concern,LC
3112,Pluvialis fulva,bird,2004,Least Concern,LC
3112,Pluvialis fulva,bird,2000,Lower Risk/least concern,LR/lc
3112,Pluvialis fulva,bird,1994,Lower Risk/least concern,LR/lc
3112,Pluvialis fulva,bird,1988,Lower Risk/least concern,LR/lc
3114,Pluvialis squatarola,bird,2019,Least Concern,LC
3114,Pluvialis squatarola,bird,2017,Least Concern,LC
3114,Pluvialis squatarola,bird,2016,Least Concern,LC
3114,Pluvialis squatarola,bird,2012,Least Concern,LC
3114,Pluvialis squatarola,bird,2011,Least Concern,LC
3114,Pluvialis squatarola,bird,2009,Least Concern,LC
3114,Pluvialis squatarola,bird,2008,Least Concern,LC
3114,Pluvialis squatarola,bird,2004,Least Concern,LC
3114,Pluvialis squatarola,bird,2000,Lower Risk/least concern,LR/lc
3114,Pluvialis squatarola,bird,1994,Lower Risk/least concern,LR/lc
3114,Pluvialis squatarola,bird,1988,Lower Risk/least concern,LR/lc
3119,Charadrius dubius,bird,2016,Least Concern,LC
3119,Charadrius dubius,bird,2012,Least Concern,LC
3119,Charadrius dubius,bird,2009,Least Concern,LC
3119,Charadrius dubius,bird,2008,Least Concern,LC
3119,Charadrius dubius,bird,2004,Least Concern,LC
3119,Charadrius dubius,bird,2000,Lower Risk/least concern,LR/lc
3119,Charadrius dubius,bird,1994,Lower Risk/least concern,LR/lc
3119,Charadrius dubius,bird,1988,Lower Risk/least concern,LR/lc
3129,Charadrius alexandrinus,bird,2019,Least Concern,LC
3129,Charadrius alexandrinus,bird,2016,Least Concern,LC
3129,Charadrius alexandrinus,bird,2014,Least Concern,LC
3138,Charadrius mongolus,bird,2016,Least Concern,LC
3138,Charadrius mongolus,bird,2012,Least Concern,LC
3138,Charadrius mongolus,bird,2009,Least Concern,LC
3138,Charadrius mongolus,bird,2008,Least Concern,LC
3138,Charadrius mongolus,bird,2004,Least Concern,LC
3138,Charadrius mongolus,bird,2000,Lower Risk/least concern,LR/lc
3138,Charadrius mongolus,bird,1994,Lower Risk/least concern,LR/lc
3138,Charadrius mongolus,bird,1988,Lower Risk/least concern,LR/lc
3139,Charadrius leschenaultii,bird,2019,Least Concern,LC
3139,Charadrius leschenaultii,bird,2016,Least Concern,LC
3139,Charadrius leschenaultii,bird,2012,Least Concern,LC
3139,Charadrius leschenaultii,bird,2009,Least Concern,LC
3139,Charadrius leschenaultii,bird,2008,Least Concern,LC
3139,Charadrius leschenaultii,bird,2004,Least Concern,LC
3139,Charadrius leschenaultii,bird,2000,Lower Risk/least concern,LR/lc
3139,Charadrius leschenaultii,bird,1994,Lower Risk/least concern,LR/lc
3139,Charadrius leschenaultii,bird,1988,Lower Risk/least concern,LR/lc
3155,Vanellus malarbaricus,bird,NA,NA,NA
3165,Vanellus indicus,bird,2016,Least Concern,LC
3165,Vanellus indicus,bird,2012,Least Concern,LC
3165,Vanellus indicus,bird,2009,Least Concern,LC
3165,Vanellus indicus,bird,2008,Least Concern,LC
3165,Vanellus indicus,bird,2004,Least Concern,LC
3165,Vanellus indicus,bird,2000,Lower Risk/least concern,LR/lc
3165,Vanellus indicus,bird,1994,Lower Risk/least concern,LR/lc
3165,Vanellus indicus,bird,1988,Lower Risk/least concern,LR/lc
3172,Vanellus gregarius,bird,2019,Critically Endangered,CR
3172,Vanellus gregarius,bird,2018,Critically Endangered,CR
3172,Vanellus gregarius,bird,2017,Critically Endangered,CR
3172,Vanellus gregarius,bird,2016,Critically Endangered,CR
3172,Vanellus gregarius,bird,2015,Critically Endangered,CR
3172,Vanellus gregarius,bird,2013,Critically Endangered,CR
3172,Vanellus gregarius,bird,2012,Critically Endangered,CR
3172,Vanellus gregarius,bird,2010,Critically Endangered,CR
3172,Vanellus gregarius,bird,2009,Critically Endangered,CR
3172,Vanellus gregarius,bird,2008,Critically Endangered,CR
3172,Vanellus gregarius,bird,2006,Critically Endangered,CR
3172,Vanellus gregarius,bird,2004,Critically Endangered,CR
3172,Vanellus gregarius,bird,2000,Vulnerable,VU
3172,Vanellus gregarius,bird,1996,Vulnerable,VU
3172,Vanellus gregarius,bird,1994,Vulnerable,VU
3172,Vanellus gregarius,bird,1988,Threatened,T
3173,Vanellus leucurus,bird,2016,Least Concern,LC
3173,Vanellus leucurus,bird,2012,Least Concern,LC
3173,Vanellus leucurus,bird,2009,Least Concern,LC
3173,Vanellus leucurus,bird,2008,Least Concern,LC
3173,Vanellus leucurus,bird,2004,Least Concern,LC
3173,Vanellus leucurus,bird,2000,Lower Risk/least concern,LR/lc
3173,Vanellus leucurus,bird,1994,Lower Risk/least concern,LR/lc
3173,Vanellus leucurus,bird,1988,Lower Risk/least concern,LR/lc
3177,Dromas ardeola,bird,2019,Least Concern,LC
3177,Dromas ardeola,bird,2016,Least Concern,LC
3177,Dromas ardeola,bird,2012,Least Concern,LC
3177,Dromas ardeola,bird,2009,Least Concern,LC
3177,Dromas ardeola,bird,2008,Least Concern,LC
3177,Dromas ardeola,bird,2004,Least Concern,LC
3177,Dromas ardeola,bird,2000,Lower Risk/least concern,LR/lc
3177,Dromas ardeola,bird,1994,Lower Risk/least concern,LR/lc
3177,Dromas ardeola,bird,1988,Lower Risk/least concern,LR/lc
3186,Cursorius coromandelicus,bird,2016,Least Concern,LC
3186,Cursorius coromandelicus,bird,2012,Least Concern,LC
3186,Cursorius coromandelicus,bird,2009,Least Concern,LC
3186,Cursorius coromandelicus,bird,2008,Least Concern,LC
3186,Cursorius coromandelicus,bird,2004,Least Concern,LC
3186,Cursorius coromandelicus,bird,2000,Lower Risk/least concern,LR/lc
3186,Cursorius coromandelicus,bird,1994,Lower Risk/least concern,LR/lc
3186,Cursorius coromandelicus,bird,1988,Lower Risk/least concern,LR/lc
3188,Glareola maldivarum,bird,2016,Least Concern,LC
3188,Glareola maldivarum,bird,2015,Least Concern,LC
3188,Glareola maldivarum,bird,2012,Least Concern,LC
3188,Glareola maldivarum,bird,2011,Least Concern,LC
3188,Glareola maldivarum,bird,2009,Least Concern,LC
3188,Glareola maldivarum,bird,2008,Least Concern,LC
3188,Glareola maldivarum,bird,2004,Least Concern,LC
3188,Glareola maldivarum,bird,2000,Lower Risk/least concern,LR/lc
3188,Glareola maldivarum,bird,1994,Lower Risk/least concern,LR/lc
3188,Glareola maldivarum,bird,1988,Lower Risk/least concern,LR/lc
3193,Glareola lactea,bird,2016,Least Concern,LC
3193,Glareola lactea,bird,2012,Least Concern,LC
3193,Glareola lactea,bird,2009,Least Concern,LC
3193,Glareola lactea,bird,2008,Least Concern,LC
3193,Glareola lactea,bird,2004,Least Concern,LC
3193,Glareola lactea,bird,2000,Lower Risk/least concern,LR/lc
3193,Glareola lactea,bird,1994,Lower Risk/least concern,LR/lc
3193,Glareola lactea,bird,1988,Lower Risk/least concern,LR/lc
3206,Rynchops albicollis,bird,2016,Vulnerable,VU
3206,Rynchops albicollis,bird,2013,Vulnerable,VU
3206,Rynchops albicollis,bird,2012,Vulnerable,VU
3206,Rynchops albicollis,bird,2008,Vulnerable,VU
3206,Rynchops albicollis,bird,2006,Vulnerable,VU
3206,Rynchops albicollis,bird,2004,Vulnerable,VU
3206,Rynchops albicollis,bird,2000,Vulnerable,VU
3206,Rynchops albicollis,bird,1996,Vulnerable,VU
3206,Rynchops albicollis,bird,1994,Vulnerable,VU
3206,Rynchops albicollis,bird,1988,Lower Risk/least concern,LR/lc
3232,Larus ichthyaetus,bird,2018,Least Concern,LC
3232,Larus ichthyaetus,bird,2016,Least Concern,LC
3232,Larus ichthyaetus,bird,2012,Least Concern,LC
3232,Larus ichthyaetus,bird,2009,Least Concern,LC
3232,Larus ichthyaetus,bird,2008,Least Concern,LC
3232,Larus ichthyaetus,bird,2004,Least Concern,LC
3232,Larus ichthyaetus,bird,2000,Lower Risk/least concern,LR/lc
3232,Larus ichthyaetus,bird,1994,Lower Risk/least concern,LR/lc
3232,Larus ichthyaetus,bird,1988,Lower Risk/least concern,LR/lc
3233,Larus brunnicephalus,bird,2018,Least Concern,LC
3233,Larus brunnicephalus,bird,2016,Least Concern,LC
3233,Larus brunnicephalus,bird,2013,Least Concern,LC
3233,Larus brunnicephalus,bird,2012,Least Concern,LC
3233,Larus brunnicephalus,bird,2009,Least Concern,LC
3233,Larus brunnicephalus,bird,2008,Least Concern,LC
3233,Larus brunnicephalus,bird,2004,Least Concern,LC
3233,Larus brunnicephalus,bird,2000,Lower Risk/least concern,LR/lc
3233,Larus brunnicephalus,bird,1994,Lower Risk/least concern,LR/lc
3233,Larus brunnicephalus,bird,1988,Lower Risk/least concern,LR/lc
3240,Larus ridibundus,bird,2018,Least Concern,LC
3240,Larus ridibundus,bird,2016,Least Concern,LC
3240,Larus ridibundus,bird,2012,Least Concern,LC
3240,Larus ridibundus,bird,2009,Least Concern,LC
3240,Larus ridibundus,bird,2008,Least Concern,LC
3240,Larus ridibundus,bird,2004,Least Concern,LC
3240,Larus ridibundus,bird,2000,Lower Risk/least concern,LR/lc
3240,Larus ridibundus,bird,1994,Lower Risk/least concern,LR/lc
3240,Larus ridibundus,bird,1988,Lower Risk/least concern,LR/lc
3241,Larus genei,bird,2019,Least Concern,LC
3241,Larus genei,bird,2018,Least Concern,LC
3241,Larus genei,bird,2017,Least Concern,LC
3241,Larus genei,bird,2016,Least Concern,LC
3241,Larus genei,bird,2012,Least Concern,LC
3241,Larus genei,bird,2009,Least Concern,LC
3241,Larus genei,bird,2008,Least Concern,LC
3241,Larus genei,bird,2004,Least Concern,LC
3241,Larus genei,bird,2000,Lower Risk/least concern,LR/lc
3241,Larus genei,bird,1994,Lower Risk/least concern,LR/lc
3241,Larus genei,bird,1988,Lower Risk/least concern,LR/lc
3257,Sterna nilotica,bird,NA,NA,NA
3258,Sterna caspia,bird,NA,NA,NA
3259,Sterna aurantia,bird,2016,Near Threatened,NT
3259,Sterna aurantia,bird,2012,Near Threatened,NT
3259,Sterna aurantia,bird,2009,Least Concern,LC
3259,Sterna aurantia,bird,2008,Least Concern,LC
3259,Sterna aurantia,bird,2004,Least Concern,LC
3259,Sterna aurantia,bird,2000,Lower Risk/least concern,LR/lc
3259,Sterna aurantia,bird,1994,Lower Risk/least concern,LR/lc
3259,Sterna aurantia,bird,1988,Lower Risk/least concern,LR/lc
3262,Sterna bengalensis,bird,NA,NA,NA
3266,Sterna dougallii,bird,2018,Least Concern,LC
3266,Sterna dougallii,bird,2017,Least Concern,LC
3266,Sterna dougallii,bird,2016,Least Concern,LC
3266,Sterna dougallii,bird,2012,Least Concern,LC
3266,Sterna dougallii,bird,2009,Least Concern,LC
3266,Sterna dougallii,bird,2008,Least Concern,LC
3266,Sterna dougallii,bird,2004,Least Concern,LC
3266,Sterna dougallii,bird,2000,Lower Risk/least concern,LR/lc
3266,Sterna dougallii,bird,1994,Lower Risk/least concern,LR/lc
3266,Sterna dougallii,bird,1988,Near Threatened,NT
3270,Sterna hirundo,bird,2018,Least Concern,LC
3270,Sterna hirundo,bird,2016,Least Concern,LC
3270,Sterna hirundo,bird,2012,Least Concern,LC
3270,Sterna hirundo,bird,2009,Least Concern,LC
3270,Sterna hirundo,bird,2008,Least Concern,LC
3270,Sterna hirundo,bird,2004,Least Concern,LC
3270,Sterna hirundo,bird,2000,Lower Risk/least concern,LR/lc
3270,Sterna hirundo,bird,1994,Lower Risk/least concern,LR/lc
3270,Sterna hirundo,bird,1988,Lower Risk/least concern,LR/lc
3276,Sterna albifrons,bird,NA,NA,NA
3277,Sterna saundersi,bird,NA,NA,NA
3283,Sterna repressa,bird,2019,Least Concern,LC
